Simulation_ID-0_NAME-TEST
Particle Count: 9
0.0,0.0,0.0_0.0,0.0,0.0_1836.15_1;1.0,0.0,0.0_0.0,0.0,0.0_1836.15_1;0.0,0.0,1.0_0.0,0.0,0.0_1836.15_1;0.0,2.0,0.0_0.0,0.0,0.0_1836.15_1;3.0,1.5,4.0_0.0,0.0,0.0_1836.15_1;-0.67,1.0,0.0_0.0,0.0,0.0_1836.15_-1;0.0,-1.0,0.0_0.0,0.0,0.0_1836.15_-1;1.0,3.0,0.0_0.0,0.0,0.0_1836.15_-1;-2.0,0.0,1.0_0.0,0.0,0.0_1836.15_-1;
-5.8825145276711295,-2.48161490481517,-3.647844741990073_-0.011865400193563564,-0.004658006894011409,-0.006548760936349645_1836.15_1;0.9939332397569747,3.6582867660990765,0.9862135295892456_-0.01596366985843936,-0.007746167813623042,0.01001737244468763_1836.15_1;29.992932280606446,-0.19860348986924142,14.808243892210642_0.0953985449362468,-8.420970726270148E-4,0.040571904722823474_1836.15_1;-112.7277883735777,38.075721817392605,26.51094889595017_-0.23695587366922294,0.07527573581710385,0.0555576742890413_1836.15_1;3.4817339613396396,2.4638388080639135,2.606338491548389_0.004431816346047029,0.0017024266370443575,-0.005779752718102931_1836.15_1;6.592998811582983,1.417492562698209,2.4057615533246324_0.007687733799058154,9.38824103662225E-4,0.008178520281018757_1836.15_-1;1.065694049845238,3.3871927637351806,0.9642051148602755_0.019175024676403044,0.023837817703260253,-0.005309897135627963_1836.15_-1;112.16720522665193,-39.366530309466974,-26.22139552809893_0.23455394304083868,-0.08707611954356773,-0.05498626914678374_1836.15_-1;-33.354194668534575,-0.455784013837539,-12.412471207394246_-0.09646211907736862,-0.001432412937241294,-0.041700791800706634_1836.15_-1;
-5.894380506410845,-2.4862732938066663,-3.65439401440539_-0.011865978739715679,-0.004658388991496312,-0.006549272415316939_1836.15_1;0.9788345830421536,3.647232798494579,0.9959507632000357_-0.015098656714821041,-0.011053967604497401,0.009737233610790184_1836.15_1;30.088330899795707,-0.19944559884193994,14.848815788424188_0.0953986191892624,-8.421089726984999E-4,0.040571896213546316_1836.15_1;-112.9647442493532,38.150997550162614,26.566506563620884_-0.23695587577551266,0.07527573277001125,0.05555766767071523_1836.15_1;3.486188352374427,2.465532770251216,2.600555826837721_0.004454391034787062,0.0016939621873026344,-0.005782664710668022_1836.15_1;6.600662447481736,1.4184391718250815,2.4139414527589333_0.00766363589875341,9.46609126872642E-4,0.008179899434300754_1836.15_-1;1.084005776778906,3.4143394443209676,0.9591772551066673_0.018311726933667997,0.027146680585787036,-0.005027859753608158_1836.15_-1;112.4017591392389,-39.45360641521458,-26.276381783389567_0.23455391258698052,-0.0870761057476047,-0.054986255290634806_1836.15_-1;-33.45065644294798,-0.45721642719121547,-12.45417185215337_-0.09646177441340278,-0.0014324133536764596,-0.041700644759124314_1836.15_-1;
-5.90624707378989,-2.4909320716306103,-3.660943812307571_-0.011866567379045071,-0.004658777823943948,-0.00654979790218097_1836.15_1;0.965387161101052,3.632502135279625,1.0050953406290333_-0.013447421941101547,-0.014730663214954354,0.009144577428997484_1836.15_1;30.18372959272608,-0.200287719298325,14.889387676080734_0.09539869293037218,-8.421204563850838E-4,0.04057188765654562_1836.15_1;-113.20170012722068,38.22627327989881,26.622064224690224_-0.23695587786747618,0.07527572973619963,0.05555766106933828_1836.15_1;3.4906654515235687,2.4672186811735535,2.594770148799882_0.004477099149141871,0.001685910922337302,-0.005785678037838806_1836.15_1;6.608302018570146,1.4193934920642772,2.4221226497625303_0.007639571088410383,9.543202391957744E-4,0.008181197003596995_1836.15_-1;1.1006678302464727,3.445163550783096,0.9547441476790668_0.016662053467566818,0.03082410646212831,-0.004433107427600536_1836.15_-1;112.63631302149116,-39.54068250722193,-26.33136802487146_0.2345538822522524,-0.08707609200734999,-0.05498624148189333_1836.15_-1;-33.5471178746481,-0.45864884104844295,-12.495872350462335_-0.09646143170012163,-0.0014324138572274613,-0.041700498308964495_1836.15_-1;
-5.918114241912833,-2.495591244248437,-3.6674941501005676_-0.011867168122943169,-0.004659172617826859,-0.006550337792996534_1836.15_1;0.95471141165725,3.61392357860137,1.0131927854829015_-0.010675749443801997,-0.018578556678254983,0.00809744485386829_1836.15_1;30.279128358935925,-0.20112985077996465,14.929959555177053_0.09539876620984208,-8.421314816396458E-4,0.04057187909631943_1836.15_1;-113.43865600716413,38.3015490066148,26.677621879174755_-0.23695587994344897,0.07527572671598877,0.05555765448452971_1836.15_1;3.4951654572527735,2.4688969798082527,2.588981429758943_0.004500005729204905,0.0016782986346994457,-0.005788719040939335_1836.15_1;6.615917545086746,1.420355447648541,2.4303050571504268_0.007615526516599736,9.619555842638054E-4,0.008182407387896362_1836.15_-1;1.1145595681979157,3.4798359234366285,0.9513603988744919_0.013891737951443005,0.03467237265353232,-0.003383748804574883_1836.15_-1;112.87086687352524,-39.62775858554456,-26.386354252591374_0.23455385203408452,-0.08707607832263267,-0.05498622771991685_1836.15_-1;-33.64357896557908,-0.460081255536573,-12.537572702926521_-0.09646109093098092,-0.0014324144881300287,-0.04170035246418596_1836.15_-1;
-5.929982024964099,-2.5002508163864174,-3.6740450420514374_-0.011867783051266323,-0.00465957213798012,-0.006550891950870047_1836.15_1;0.9482463440437283,3.5918102293549525,1.0196457600484503_-0.006465067613521743,-0.022113349246417557,0.006452974565548899_1836.15_1;30.374527198030002,-0.20197199278941166,14.970531425776999_0.0953988390940779,-8.421420094470029E-4,0.04057187059994664_1836.15_1;-113.67561188916527,38.37682473032424,26.73317952709058_-0.236955882001137,0.07527572370944079,0.05555764791582684_1836.15_1;3.4996886443409077,2.4705681192412294,2.5831897434955007_0.00452318708813394,0.001671139432976715,-0.005791686263442372_1836.15_1;6.623509030999604,1.421324963008989,2.438488579481982_0.0075914859128581764,9.695153604480041E-4,0.008183522331555044_1836.15_-1;1.124241718951852,3.518043088310765,0.9496233829325774_0.009682150753936428,0.038207164874136626,-0.0017370159419144962_1836.15_-1;113.10542069545458,-39.71483465023753,-26.44134046659535_0.2345538219293326,-0.08707606469296687,-0.05498621400397429_1836.15_-1;-33.740039717691495,-0.4615136708267634,-12.579272910179197_-0.09646075211241474,-0.0014324152901904258,-0.04170020725267596_1836.15_-1;
-5.94185043900049,-2.504910790947344,-3.6805965014110438_-0.01186841403639075,-0.004659974560926333,-0.006551459359606463_1836.15_1;0.9474737458838995,3.567313655619032,1.0238180117455546_-7.725981598287636E-4,-0.02449657373592059,0.004172251697104228_1836.15_1;30.46992610969717,-0.20281414480156867,15.011103288038814_0.09539891166716769,-8.421520121570237E-4,0.040571862261815854_1836.15_1;-113.91256777320284,38.452100451040415,26.788737168453274_-0.2369558840375686,0.07527572071617547,0.05555764136269381_1836.15_1;3.504235370156182,2.4722325454628757,2.577395295401917_0.004546725815274568,0.0016644262216462425,-0.00579444809358393_1836.15_1;6.6310764608775585,1.42230196616446,2.4466731099673695_0.0075674298779540156,9.770031554710218E-4,0.008184530485387599_1836.15_-1;1.1282321711595216,3.558633105950483,0.95016926763257_0.003990452207669521,0.040590017639717896,5.458846999926552E-4_1836.15_-1;113.33997448738884,-39.8019107013549,-26.49632666692861_0.23455379193426495,-0.08707605111737213,-0.054986200333260425_1836.15_-1;-33.83650013296004,-0.4629460871333978,-12.620972972899741_-0.0964604152685434,-0.0014324163066344008,-0.04170006272054308_1836.15_-1;
-5.953719501272864,-2.5095711684131548,-3.6871485392033327_-0.011869062272374253,-0.004660377465810842,-0.006552037792288799_1836.15_1;0.9532870265632355,3.5425084639204343,1.025290755184214_0.005813280679335946,-0.02480519169859772,0.0014727434386594591_1836.15_1;30.56532509372369,-0.20365630628716436,15.051675142240526_0.09539898402651867,-8.421614855956751E-4,0.04057185420171126_1836.15_1;-114.14952365925213,38.5273761687756,26.844294803277844_-0.23695588604928036,0.07527571773518274,0.05555763482456998_1836.15_1;3.508806068681476,2.4738906659594253,2.571598444963741_0.004570698525293796,0.0016581204965493543,-0.005796850438175814_1836.15_1;6.638619798641504,1.4232863933786615,2.454858527780125_0.007543337763946176,9.844272142015506E-4,0.00818541781275562_1836.15_-1;1.1256371368846687,3.599531026320696,0.9534166112254645_-0.002595034274852771,0.04089792037021332,0.003247343592894421_1836.15_-1;113.57452824943363,-39.888986738949114,-26.551312853635565_0.23455376204478526,-0.08707603759421836,-0.054986186706956715_1836.15_-1;-33.93296021340341,-0.464378504705322,-12.66267289183291_-0.09646008044337322,-0.0014324175719242058,-0.041699918933169176_1836.15_-1;
-5.965589229038383,-2.514231946502361,-3.6937011629879737_-0.011869727765519759,-0.004660778089206224,-0.00655262378464098_1836.15_1;0.9653915960971561,3.519797645559322,1.024123415222849_0.012104569533920612,-0.022710818361112176,-0.0011673399613650244_1836.15_1;30.660724149992873,-0.20449847674661972,15.09224698879047_0.09539905626918217,-8.421704594553522E-4,0.04057184654994348_1836.15_1;-114.38647954728499,38.60265188354038,26.899852431578807_-0.2369558880328608,0.0752757147647822,0.05555762830096478_1836.15_1;3.513401226663991,2.4755428147759475,2.565799705242606_0.0045951579825150735,0.0016521488165220457,-0.00579873972113516_1836.15_1;6.646138990111391,1.4242781939069382,2.4630446972728595_0.007519191469886733,9.918005282767424E-4,0.00818616949273415_1836.15_-1;1.1167507928662554,3.6383335723436416,0.9593056194416195_-0.008886344018413274,0.038802546022945694,0.005889008216154957_1836.15_-1;113.80908198169061,-39.97606276307037,-26.60629902675991_0.23455373225698517,-0.0870760241212518,-0.05498617312434345_1836.15_-1;-34.02941996109911,-0.465810923806823,-12.704372667801223_-0.09645974769569672,-0.0014324191015009813,-0.04169977596831252_1836.15_-1;
-5.977459638207602,-2.5188931203279066,-3.7002543761389326_-0.011870409169218738,-0.004661173825545389,-0.006553213150958715_1836.15_1;0.9824173445154355,3.5009601909746815,1.02083176075674_0.017025748418279425,-0.018837454584640523,-0.003291654466109012_1836.15_1;30.756123278466145,-0.20534065574296176,15.132818828212748_0.09539912847327106,-8.421789963420485E-4,0.04057183942227952_1836.15_1;-114.62343543727066,38.67792759534325,26.955410053370365_-0.2369558899856669,0.07527571180286691,0.055557621791555746_1836.15_1;3.5180213466112864,2.4771892280131813,2.559999711843374_0.004620119947295468,0.0016464132372339842,-0.005799993399232078_1836.15_1;6.653633969566923,1.4252773327603185,2.471231470111886_0.0074949794555321265,9.991388533803893E-4,0.008186772839026456_1836.15_-1;1.1029428302445436,3.673261547438849,0.9673200398911277_-0.013807962621711847,0.034927975095207314,0.00801442044950813_1836.15_-1;114.04363568425843,-40.063138773766276,-26.66128518634482_0.23455370256781602,-0.087076010695909,-0.05498615958490927_1836.15_-1;-34.125879378184706,-0.4672433446930745,-12.746072301702384_-0.09645941708559734,-0.0014324208862515,-0.04169963390116056_1836.15_-1;
-5.989330742363889,-2.5235546829999578,-3.706808177935217_-0.011871104156287594,-0.0046615626720512325,-0.006553801796284441_1836.15_1;1.0026415971955938,3.4867242155364577,1.0161026146505594_0.020224252680158244,-0.014235975438223678,-0.004729146106180592_1836.15_1;30.85152247915273,-0.2061828429205784,15.173390661112961_0.0953992006865871,-8.421871776166379E-4,0.04057183290021327_1836.15_1;-114.8603913291769,38.75320330419057,27.010967668666584_-0.23695589190624416,0.07527570884732082,0.05555761529622079_1836.15_1;3.5226669114575926,2.478830039212175,2.554199173770179_0.004645564846306022,0.0016408111989939546,-0.00580053807319517_1836.15_1;6.661104667750549,1.4262837903747645,2.479418689499002_0.007470698183625807,0.001006457614445875,0.008187219387115927_1836.15_-1;1.085935525595239,3.7035867152784254,0.9767724971617754_-0.0170073046493046,0.030325167839576502,0.00945245727064773_1836.15_-1;114.27818935723386,-40.150214771082034,-26.716271332433198_0.23455367297542934,-0.08707599731575988,-0.054986146088379526_1836.15_-1;-34.222338466844974,-0.4686757675897601,-12.787771794492542_-0.09645908866027088,-0.0014324228966856038,-0.04169949279015776_1836.15_-1;
-6.001202552387029,-2.5282166263656802,-3.7133625642350387_-0.011871810023139345,-0.0046619433657225815,-0.00655438629982175_1836.15_1;1.0245851565192226,3.4770112232116905,1.0105435147983541_0.021943559323628802,-0.009712992324767267,-0.005559099852205302_1836.15_1;30.946921752080726,-0.20702503800704727,15.213962488140293_0.09539927292799509,-8.421950864688646E-4,0.040571827027331725_1836.15_1;-115.09734722297115,38.82847901008691,27.06652527748158_-0.2369558937942507,0.07527570589633646,0.055557608814996405_1836.15_1;3.5273383620452807,2.4804652908732994,2.548398826983259_0.00467145058768818,0.0016352516611242856,-0.005800346786920014_1836.15_1;6.6685510183232894,1.4272975600734537,2.4876061945661063_0.007446350572740754,0.0010137696986892417,0.00818750506710471_1836.15_-1;1.067207714969144,3.7293875278708453,0.987054874497766_-0.01872781062609508,0.02580081259241978,0.01028237733599057_1836.15_-1;114.5127430007129,-40.23729075506083,-26.77125746506786_0.23455364347904,-0.08707598397879833,-0.05498613263466039_1836.15_-1;-34.318797229292585,-0.4701081926825727,-12.829471147164359_-0.09645876244760845,-0.0014324250928126217,-0.04169935267181574_1836.15_-1;
-6.0130750765332515,-2.5328789416366746,-3.7199175283196664_-0.011872524146222791,-0.004662315270994336,-0.006554964084627723_1836.15_1;1.047197283755592,3.4713538658145517,1.0045963601305696_0.02261212723636953,-0.005657357397138835,-0.005947154667784398_1836.15_1;31.04232109727652,-0.20786724080441407,15.254534309957366_0.0953993451957939,-8.422027973667873E-4,0.04057182181707247_1836.15_1;-115.33430311862128,38.90375471303543,27.12208287982959_-0.2369558956501215,0.07527570294852251,0.05555760234801154_1836.15_1;3.532036087854613,2.482094952317154,2.542599401633355_0.004697725809332198,0.0016296614438545513,-0.005799425349903911_1836.15_1;6.675972961725377,1.4283186448964917,2.495793823724492_0.00742194340208751,0.0010210848230379948,0.008187629158385692_1836.15_-1;1.0478098175008186,3.7511313522371847,0.9977246980637458_-0.019397897468325286,0.021743824366339363,0.010669823565979756_1836.15_-1;114.74729661479147,-40.32436672574434,-26.826243584291618_0.2345536140785687,-0.08707597068350416,-0.05498611922375868_1836.15_-1;-34.41525566775007,-0.4715406201153229,-12.871170360727733_-0.09645843845748296,-0.0014324274327501996,-0.04169921356337453_1836.15_-1;
-6.024948320730517,-2.537541619829615,-3.7264730616491244_-0.01187324419726557,-0.004662678192940045,-0.006555533329458087_1836.15_1;1.0698018507563107,3.4691804474504013,0.9985522688840891_0.022604567000718633,-0.0021734183641504137,-0.006044091246480551_1836.15_1;31.13772051475274,-0.20870945117689224,15.29510612722028_0.0953994174762195,-8.422103724781638E-4,0.04057181726291333_1836.15_1;-115.57125901609602,38.9790304130383,27.177640475725028_-0.23695589747473741,0.07527570000287216,0.05555759589543484_1836.15_1;3.536760426162919,2.4837189370168113,2.5368016028613294_0.004724338308305836,0.0016239846996572358,-0.0057977987720256585_1836.15_1;6.683370446930481,1.429347054768972,2.503981416797844_0.007397485205103918,0.0010284098724801008,0.008187593073351592_1836.15_-1;1.0284176830943266,3.7693899518980136,1.008490296503879_-0.019392134406492057,0.018258599660828892,0.010765598440133107_1836.15_-1;114.98185019956578,-40.411442683173114,-26.88122969014734_0.23455358477431562,-0.08707595742877446,-0.05498610585572081_1836.15_-1;-34.51171378443624,-0.4729730499928181,-12.91286943619588_-0.09645811668616919,-0.0014324298774952083,-0.04169907546814754_1836.15_-1;
-6.036822288926953,-2.542204652045639,-3.733029154451386_-0.011873968196435984,-0.004663032216024257,-0.006556092802261566_1836.15_1;1.09198682404294,3.4699479466667054,0.9925934868939147_0.022184973286629276,7.674992163039811E-4,-0.005958781990174456_1836.15_1;31.233120004502208,-0.2095516690388874,15.335677940566795_0.09539948974946712,-8.422178619951526E-4,0.040571813346515814_1836.15_1;-115.80821491536521,39.05430611009699,27.23319806518247_-0.2369558992691943,0.07527569705868477,0.05555758945744317_1836.15_1;3.5415116651876954,2.4853371168390663,2.531006101046754_0.004751239024776791,0.0016181798222550522,-0.005795501814575233_1836.15_1;6.690743431919115,1.430382804296775,2.512168816234483_0.007372984988634245,0.0010357495278030982,0.008187399436639438_1836.15_-1;1.0094431050644253,3.7847064529575216,1.019168901781254_-0.018974578029901212,0.015316501059507959,0.010678605277375028_1836.15_-1;115.21640375513253,-40.498518627386936,-26.936215782677937_0.2345535555667444,-0.08707594421382256,-0.05498609253059759_1836.15_-1;-34.60817158155696,-0.4744054823855309,-12.954568374576244_-0.09645779712072104,-0.0014324323927127974,-0.04169893838036437_1836.15_-1;
-6.048696983417738,-2.5468680296368613,-3.7395857961549126_-0.011874694490784335,-0.004663377591222045,-0.00655664170352641_1836.15_1;1.1135104312133692,3.4731867953751285,0.9868306949057106_0.02152360717042926,0.003238848708423387,-0.005762791988204082_1836.15_1;31.328519566495533,-0.21039389434476574,15.376249750609935_0.09539956199332413,-8.422253058783658E-4,0.04057181004313979_1836.15_1;-116.04517081639987,39.12958180421248,27.288755648216675_-0.23695590103466657,0.0752756941154882,0.05555758303420572_1836.15_1;3.5462900485906785,2.48694933298703,2.5252135276800205_0.0047783834029830035,0.0016122161479638433,-0.005792573366733472_1836.15_1;6.698091883491602,1.4314259111487773,2.520355867732213_0.007348451572487714,0.0010431068520021832,0.00818705149772985_1836.15_-1;0.9911276497365784,3.797550556017789,1.0296493458017348_-0.018315455327846817,0.012844103060267375,0.01048044402048088_1836.15_-1;115.4509572815889,-40.58559455842502,-26.991201861926363_0.2345535264563596,-0.08707593103808872,-0.05498607924842725_1836.15_-1;-34.704629061299244,-0.47583791733448666,-12.996267176864908_-0.09645747974228666,-0.0014324349489557608,-0.04169880228866478_1836.15_-1;
