Simulation_ID-0_NAME-TEST
Particle Count: 4
-6.0,0.0,0.0_0.0,0.0,0.01_1836.15_1;6.0,0.0,0.0_0.0,0.0,0.01_1836.15_1;-11.0,0.0,0.0_0.0,0.0,0.0_1.0_-1;11.0,0.0,0.0_0.0,0.0,0.0_1.0_-1;
-6.083848400572665,0.0,19.282119450128036_-7.780644891170404E-5,0.0,0.009971065589311141_1836.15_1;6.0838484005726405,0.0,19.282119450129198_7.78064489118748E-5,0.0,0.00997106558931185_1836.15_1;-75.94555955811384,0.0,106.27737165092844_-0.04565459409390259,0.0,0.05312791818868166_1.0_-1;75.94555955817978,0.0,106.27737164200751_0.04565459409358886,0.0,0.05312791818282237_1.0_-1;
-6.08392624381954,0.0,19.29209051633561_-7.78432468740887E-5,0.0,0.00997106620757449_1836.15_1;6.083926243819515,0.0,19.292090516336774_7.784324687425955E-5,0.0,0.009971066207575199_1836.15_1;-75.99121360283264,0.0,106.33049843389288_-0.04565404471880506,0.0,0.05312678296443624_1.0_-1;75.99121360289827,0.0,106.33049842496608_0.04565404471849117,0.0,0.05312678295857682_1.0_-1;
-6.084004123863421,0.0,19.302061583160746_-7.788004388172947E-5,0.0,0.009971066825138273_1836.15_1;6.084004123863397,0.0,19.302061583161912_7.788004388190043E-5,0.0,0.009971066825138982_1836.15_1;-76.03686709865603,0.0,106.38362408291758_-0.04565349582338675,0.0,0.05312564902469789_1.0_-1;76.03686709872134,0.0,106.38362407398492_0.04565349582307268,0.0,0.05312564901883833_1.0_-1;
-6.084082040703355,0.0,19.31203265060275_-7.791683993423248E-5,0.0,0.00997106744200368_1836.15_1;6.084082040703332,0.0,19.312032650603918_7.791683993440353E-5,0.0,0.00997106744200439_1836.15_1;-76.0825200460631,0.0,106.43674859928485_-0.0456529474070588,0.0,0.05312451636727899_1.0_-1;76.0825200461281,0.0,106.43674859034634_0.04565294740674457,0.0,0.0531245163614193_1.0_-1;
-6.084159994338386,0.0,19.32200371866092_-7.795363503120387E-5,0.0,0.009971068058171903_1836.15_1;6.084159994338363,0.0,19.322003718662092_7.795363503137501E-5,0.0,0.009971068058172612_1836.15_1;-76.12817244553233,0.0,106.48987198427486_-0.045652399469233225,0.0,0.053123384989996913_1.0_-1;76.12817244559702,0.0,106.48987197533047_0.04565239946891882,0.0,0.053123384984137094_1.0_-1;
-6.084237984767559,0.0,19.331974787334563_-7.799042917224984E-5,0.0,0.009971068673644126_1836.15_1;6.084237984767536,0.0,19.33197478733574_7.799042917242108E-5,0.0,0.009971068673644836_1836.15_1;-76.17382429754166,0.0,106.54299423916552_-0.04565185200932284,0.0,0.05312225489067398_1.0_-1;76.17382429760602,0.0,106.54299423021529_0.045651852009008266,0.0,0.05312225488481403_1.0_-1;
-6.084316011989916,0.0,19.341945856622985_-7.80272223569767E-5,0.0,0.009971069288421534_1836.15_1;6.084316011989893,0.0,19.34194585662416_7.802722235714802E-5,0.0,0.009971069288422243_1836.15_1;-76.2194756025684,0.0,106.59611536523266_-0.04565130502674133,0.0,0.05312112606713746_1.0_-1;76.21947560263244,0.0,106.59611535627656_0.04565130502642658,0.0,0.05312112606127736_1.0_-1;
-6.084394076004501,0.0,19.35191692652549_-7.806401458499076E-5,0.0,0.009971069902505306_1836.15_1;6.084394076004478,0.0,19.351916926526666_7.806401458516218E-5,0.0,0.009971069902506015_1836.15_1;-76.2651263610893,0.0,106.64923536374988_-0.045650758520903195,0.0,0.05311999851721954_1.0_-1;76.26512636115304,0.0,106.64923535478792_0.045650758520588273,0.0,0.0531199985113593_1.0_-1;
-6.0844721768103565,0.0,19.361887997041386_-7.810080585589841E-5,0.0,0.00997107051589662_1836.15_1;6.084472176810334,0.0,19.361887997042565_7.810080585606994E-5,0.0,0.00997107051589733_1836.15_1;-76.31077657358053,0.0,106.70235423598864_-0.045650212491223786,0.0,0.053118872238757324_1.0_-1;76.31077657364395,0.0,106.70235422702082_0.04565021249090869,0.0,0.05311887223289694_1.0_-1;
-6.084550314406526,0.0,19.371859068169982_-7.813759616930612E-5,0.0,0.009971071128596652_1836.15_1;6.084550314406504,0.0,19.37185906817116_7.813759616947774E-5,0.0,0.009971071128597362_1836.15_1;-76.35642624051765,0.0,106.75547198321823_-0.045649666937119276,0.0,0.05311774722959283_1.0_-1;76.35642624058076,0.0,106.75547197424456_0.04564966693680401,0.0,0.05311774722373231_1.0_-1;
-6.084628488792051,0.0,19.38183013991059_-7.817438552482039E-5,0.0,0.009971071740606576_1836.15_1;6.0846284887920286,0.0,19.38183013991177_7.817438552499211E-5,0.0,0.009971071740607285_1836.15_1;-76.40207536237565,0.0,106.8085886067058_-0.04564912185800668,0.0,0.05311662348757296_1.0_-1;76.40207536243845,0.0,106.80858859772627_0.045649121857691245,0.0,0.0531166234817123_1.0_-1;
-6.084706699965973,0.0,19.391801212262518_-7.821117392204776E-5,0.0,0.00997107235192756_1836.15_1;6.084706699965951,0.0,19.391801212263697_7.821117392221958E-5,0.0,0.009971072351928269_1836.15_1;-76.44772393962896,0.0,106.86170410771635_-0.04564857725330385,0.0,0.05311550101054949_1.0_-1;76.44772393969144,0.0,106.86170409873095_0.045648577252988244,0.0,0.05311550100468868_1.0_-1;
-6.084784947927334,0.0,19.40177228522508_-7.824796136059488E-5,0.0,0.00997107296256077_1836.15_1;6.084784947927312,0.0,19.401772285226258_7.824796136076679E-5,0.0,0.00997107296256148_1836.15_1;-76.49337197275139,0.0,106.91481848751273_-0.04564803312242947,0.0,0.053114379796379035_1.0_-1;76.49337197281356,0.0,106.91481847852147_0.04564803312211369,0.0,0.0531143797905181_1.0_-1;
-6.084863232675174,0.0,19.411743358797587_-7.82847478400684E-5,0.0,0.009971073572507374_1836.15_1;6.084863232675152,0.0,19.411743358798766_7.82847478402404E-5,0.0,0.009971073572508083_1836.15_1;-76.53901946221619,0.0,106.96793174735565_-0.045647489464803036,0.0,0.053113259842923095_1.0_-1;76.53901946227805,0.0,106.96793173835853_0.04564748946448709,0.0,0.05311325983706202_1.0_-1;
-6.084941554208534,0.0,19.421714432979357_-7.832153336007507E-5,0.0,0.00997107418176853_1836.15_1;6.084941554208513,0.0,19.421714432980536_7.832153336024716E-5,0.0,0.00997107418176924_1836.15_1;-76.58466640849603,0.0,107.0210438885037_-0.0456469462798449,0.0,0.05311214114804798_1.0_-1;76.58466640855758,0.0,107.02104387950072_0.045646946279528776,0.0,0.05311214114218677_1.0_-1;
-6.085019912526454,0.0,19.431685507769703_-7.835831792022168E-5,0.0,0.009971074790345402_1836.15_1;6.085019912526433,0.0,19.431685507770883_7.835831792039387E-5,0.0,0.009971074790346111_1836.15_1;-76.63031281206301,0.0,107.07415491221332_-0.04564640356697622,0.0,0.05311102370962481_1.0_-1;76.63031281212425,0.0,107.07415490320449_0.04564640356665992,0.0,0.05311102370376347_1.0_-1;
-6.085098307627974,0.0,19.441656583167944_-7.839510152011507E-5,0.0,0.009971075398239144_1836.15_1;6.085098307627954,0.0,19.441656583169124_7.839510152028735E-5,0.0,0.009971075398239854_1836.15_1;-76.67595867338864,0.0,107.12726481973884_-0.04564586132561899,0.0,0.05310990752552954_1.0_-1;76.67595867344954,0.0,107.12726481072416_0.045645861325302524,0.0,0.05310990751966807_1.0_-1;
-6.085176739512134,0.0,19.451627659173393_-7.843188415936213E-5,0.0,0.009971076005450911_1836.15_1;6.0851767395121135,0.0,19.451627659174576_7.843188415953451E-5,0.0,0.00997107600545162_1836.15_1;-76.72160399294383,0.0,107.18037361233249_-0.045645319555196046,0.0,0.053108792593642894_1.0_-1;76.72160399300442,0.0,107.18037360331193_0.04564531955487941,0.0,0.05310879258778129_1.0_-1;
-6.085255208177972,0.0,19.461598735785376_-7.846866583756983E-5,0.0,0.009971076611981855_1836.15_1;6.085255208177951,0.0,19.46159873578656_7.846866583774229E-5,0.0,0.009971076611982564_1836.15_1;-76.76724877119896,0.0,107.23348129124435_-0.04564477825513102,0.0,0.053107678911850385_1.0_-1;76.76724877125923,0.0,107.23348128221792_0.045644778254814215,0.0,0.05310767890598864_1.0_-1;
-6.085333713624526,0.0,19.47156981300321_-7.85054465543452E-5,0.0,0.009971077217833125_1836.15_1;6.085333713624506,0.0,19.471569813004393_7.850544655451775E-5,0.0,0.009971077217833834_1836.15_1;-76.81289300862382,0.0,107.28658785772238_-0.0456442374248484,0.0,0.05310656647804228_1.0_-1;76.81289300868376,0.0,107.2865878486901_0.04564423742453142,0.0,0.05310656647218039_1.0_-1;
-6.0854122558508355,0.0,19.481540890826217_-7.854222630929529E-5,0.0,0.009971077823005865_1836.15_1;6.085412255850815,0.0,19.4815408908274_7.854222630946793E-5,0.0,0.009971077823006574_1836.15_1;-76.85853670568758,0.0,107.33969331301249_-0.04564369706377347,0.0,0.0531054552901136_1.0_-1;76.85853670574721,0.0,107.33969330397436_0.04564369706345632,0.0,0.05310545528425158_1.0_-1;
-6.085490834855937,0.0,19.491511969253718_-7.857900510202723E-5,0.0,0.009971078427501223_1836.15_1;6.085490834855917,0.0,19.4915119692549_7.857900510219997E-5,0.0,0.009971078427501933_1836.15_1;-76.90417986285891,0.0,107.39279765835845_-0.045643157171332355,0.0,0.05310434534596412_1.0_-1;76.90417986291823,0.0,107.39279764931446_0.04564315717101504,0.0,0.05310434534010197_1.0_-1;
-6.08556945063887,0.0,19.50148304828504_-7.861578293214822E-5,0.0,0.009971079031320338_1836.15_1;6.085569450638849,0.0,19.50148304828622_7.861578293232106E-5,0.0,0.009971079031321047_1836.15_1;-76.94982248060586,0.0,107.44590089500194_-0.045642617746952,0.0,0.05310323664349833_1.0_-1;76.94982248066486,0.0,107.4459008859521_0.04564261774663451,0.0,0.053103236637636046_1.0_-1;
-6.085648103198669,0.0,19.511454127919503_-7.865255979926549E-5,0.0,0.009971079634464348_1836.15_1;6.085648103198649,0.0,19.511454127920686_7.865255979943842E-5,0.0,0.009971079634465058_1836.15_1;-76.99546455939593,0.0,107.49900302418257_-0.04564207879006015,0.0,0.053102129180625415_1.0_-1;76.9954645594546,0.0,107.49900301512686_0.045642078789742496,0.0,0.053102129174763_1.0_-1;
-6.0857267925343725,0.0,19.521425208156437_-7.868933570298634E-5,0.0,0.009971080236934389_1836.15_1;6.085726792534352,0.0,19.52142520815762_7.868933570315935E-5,0.0,0.009971080236935098_1836.15_1;-77.04110609969601,0.0,107.55210404713783_-0.04564154030008541,0.0,0.05310102295525929_1.0_-1;77.04110609975437,0.0,107.55210403807625_0.04564154029976758,0.0,0.05310102294939673_1.0_-1;
-6.0858055186450155,0.0,19.531396288995168_-7.872611064291813E-5,0.0,0.009971080838731595_1836.15_1;6.085805518644995,0.0,19.53139628899635_7.872611064309124E-5,0.0,0.009971080838732304_1836.15_1;-77.08674710197246,0.0,107.60520396510314_-0.04564100227645717,0.0,0.05309991796531854_1.0_-1;77.08674710203051,0.0,107.60520395603571_0.04564100227613917,0.0,0.05309991795945584_1.0_-1;
-6.085884281529634,0.0,19.541367370435026_-7.876288461866825E-5,0.0,0.009971081439857098_1836.15_1;6.085884281529614,0.0,19.54136737043621_7.876288461884145E-5,0.0,0.009971081439857808_1836.15_1;-77.13238756669107,0.0,107.65830277931187_-0.045640464718605646,0.0,0.053098814208726405_1.0_-1;77.1323875667488,0.0,107.65830277023858_0.04564046471828748,0.0,0.053098814202863574_1.0_-1;
-6.0859630811872645,0.0,19.55133845247534_-7.879965762984419E-5,0.0,0.009971082040312025_1836.15_1;6.085963081187244,0.0,19.55133845247652_7.879965763001749E-5,0.0,0.009971082040312735_1836.15_1;-77.17802749431702,0.0,107.71140049099527_-0.04563992762596187,0.0,0.05309771168341081_1.0_-1;77.17802749437445,0.0,107.71140048191613_0.045639927625643534,0.0,0.05309771167754785_1.0_-1;
-6.0860419176169405,0.0,19.561309535115434_-7.883642967605346E-5,0.0,0.009971082640097504_1836.15_1;6.08604191761692,0.0,19.56130953511662_7.883642967622685E-5,0.0,0.009971082640098213_1836.15_1;-77.22366688531498,0.0,107.76449710138257_-0.045639390997957704,0.0,0.05309661038730432_1.0_-1;77.22366688537208,0.0,107.76449709229757_0.045639390997639195,0.0,0.05309661038144122_1.0_-1;
-6.086120790817698,0.0,19.57128061835465_-7.887320075690363E-5,0.0,0.009971083239214657_1836.15_1;6.086120790817677,0.0,19.571280618355836_7.88732007570771E-5,0.0,0.009971083239215367_1836.15_1;-77.26930574014901,0.0,107.81759261170092_-0.0456388548340258,0.0,0.05309551031834413_1.0_-1;77.2693057402058,0.0,107.81759260261005_0.045638854833707124,0.0,0.053095510312480894_1.0_-1;
-6.08619970078857,0.0,19.581251702192315_-7.890997087200234E-5,0.0,0.009971083837664605_1836.15_1;6.0861997007885495,0.0,19.5812517021935_7.89099708721759E-5,0.0,0.009971083837665314_1836.15_1;-77.31494405928261,0.0,107.87068702317539_-0.045638319133599635,0.0,0.053094411474472046_1.0_-1;77.31494405933907,0.0,107.87068701407865_0.04563831913328079,0.0,0.053094411468608674_1.0_-1;
-6.086278647528591,0.0,19.591222786627764_-7.894674002095727E-5,0.0,0.009971084435448467_1836.15_1;6.08627864752857,0.0,19.59122278662895_7.894674002113091E-5,0.0,0.009971084435449177_1836.15_1;-77.36058184317872,0.0,107.92378033702903_-0.045637783896113504,0.0,0.0530933138536345_1.0_-1;77.36058184323487,0.0,107.92378032792642_0.0456377838957945,0.0,0.05309331384777099_1.0_-1;
-6.086357631036794,0.0,19.601193871660332_-7.898350820337616E-5,0.0,0.009971085032567358_1836.15_1;6.0863576310367735,0.0,19.60119387166152_7.89835082035499E-5,0.0,0.009971085032568067_1836.15_1;-77.40621909229972,0.0,107.97687255448281_-0.04563724912100252,0.0,0.053092217453782495_1.0_-1;77.40621909235556,0.0,107.97687254537435_0.04563724912068335,0.0,0.05309221744791885_1.0_-1;
-6.086436651312213,0.0,19.611164957289354_-7.902027541886682E-5,0.0,0.009971085629022393_1836.15_1;6.086436651312193,0.0,19.61116495729054_7.902027541904064E-5,0.0,0.009971085629023102_1836.15_1;-77.45185580710742,0.0,108.02996367675568_-0.04563671480770258,0.0,0.05309112227287164_1.0_-1;77.45185580716294,0.0,108.02996366764135_0.045636714807383245,0.0,0.05309112226700786_1.0_-1;
-6.08651570835388,0.0,19.62113604351417_-7.90570416670371E-5,0.0,0.00997108622481468_1836.15_1;6.0865157083538595,0.0,19.621136043515357_7.905704166721102E-5,0.0,0.009971086224815389_1836.15_1;-77.49749198806308,0.0,108.08305370506454_-0.04563618095565041,0.0,0.05309002830886209_1.0_-1;77.49749198811827,0.0,108.08305369594436_0.04563618095533091,0.0,0.05309002830299818_1.0_-1;
-6.086594802160827,0.0,19.631107130334115_-7.909380694749492E-5,0.0,0.00997108681994533_1836.15_1;6.086594802160807,0.0,19.6311071303353_7.909380694766892E-5,0.0,0.009971086819946039_1836.15_1;-77.54312763562736,0.0,108.13614264062426_-0.04563564756428354,0.0,0.053088935559718574_1.0_-1;77.54312763568224,0.0,108.13614263149822_0.04563564756396387,0.0,0.05308893555385453_1.0_-1;
-6.086673932732087,0.0,19.641078217748532_-7.913057125984822E-5,0.0,0.009971087414415446_1836.15_1;6.086673932732067,0.0,19.64107821774972_7.913057126002231E-5,0.0,0.009971087414416156_1836.15_1;-77.5887627502604,0.0,108.18923048464767_-0.045635114633040305,0.0,0.05308784402341036_1.0_-1;77.58876275031496,0.0,108.18923047551576_0.04563511463272047,0.0,0.053087844017546175_1.0_-1;
-6.086753100066691,0.0,19.651049305756757_-7.916733460370505E-5,0.0,0.009971088008226136_1836.15_1;6.08675310006667,0.0,19.651049305757947_7.916733460387923E-5,0.0,0.009971088008226846_1836.15_1;-77.63439733242176,0.0,108.24231723834558_-0.045634582161359856,0.0,0.053086753697911236_1.0_-1;77.634397332476,0.0,108.2423172292078_0.045634582161039855,0.0,0.05308675369204692_1.0_-1;
-6.08683230416367,0.0,19.661020394358136_-7.920409697867347E-5,0.0,0.009971088601378499_1836.15_1;6.086832304163649,0.0,19.661020394359326_7.920409697884773E-5,0.0,0.009971088601379208_1836.15_1;-77.68003138257043,0.0,108.29540290292678_-0.04563405014868213,0.0,0.05308566458119952_1.0_-1;77.68003138262436,0.0,108.29540289378313_0.04563405014836197,0.0,0.05308566457533507_1.0_-1;
-6.086911545022054,0.0,19.670991483552008_-7.924085838436162E-5,0.0,0.009971089193873633_1836.15_1;6.0869115450220335,0.0,19.670991483553202_7.924085838453596E-5,0.0,0.009971089193874343_1836.15_1;-77.72566490116488,0.0,108.34848747959803_-0.04563351859444789,0.0,0.053084576671258016_1.0_-1;77.7256649012185,0.0,108.34848747044853_0.04563351859412757,0.0,0.053084576665393436_1.0_-1;
-6.086990822640875,0.0,19.68096257333772_-7.927761882037766E-5,0.0,0.009971089785712636_1836.15_1;6.086990822640854,0.0,19.680962573338917_7.92776188205521E-5,0.0,0.009971089785713346_1836.15_1;-77.77129788866297,0.0,108.4015709695641_-0.04563298749809869,0.0,0.05308348996607405_1.0_-1;77.77129788871628,0.0,108.40157096040875_0.04563298749777821,0.0,0.05308348996020934_1.0_-1;
-6.087070137019161,0.0,19.690933663714617_-7.931437828632985E-5,0.0,0.009971090376896601_1836.15_1;6.087070137019141,0.0,19.690933663715814_7.931437828650438E-5,0.0,0.00997109037689731_1836.15_1;-77.81693034552205,0.0,108.45465337402774_-0.04563245685907689,0.0,0.053082404463639404_1.0_-1;77.81693034557503,0.0,108.45465336486652_0.04563245685875624,0.0,0.05308240445777456_1.0_-1;
-6.087149488155943,0.0,19.700904754682043_-7.935113678182649E-5,0.0,0.009971090967426616_1836.15_1;6.087149488155923,0.0,19.70090475468324_7.935113678200111E-5,0.0,0.009971090967427326_1836.15_1;-77.86256227219887,0.0,108.5077346941897_-0.04563192667682565,0.0,0.05308132016195034_1.0_-1;77.86256227225154,0.0,108.5077346850226_0.04563192667650484,0.0,0.05308132015608536_1.0_-1;
-6.08722887605025,0.0,19.710875846239347_-7.938789430647591E-5,0.0,0.009971091557303774_1836.15_1;6.087228876050229,0.0,19.710875846240544_7.938789430665063E-5,0.0,0.009971091557304483_1836.15_1;-77.90819366914967,0.0,108.5608149312487_-0.045631396950788924,0.0,0.053080237059007565_1.0_-1;77.908193669202,0.0,108.56081492207574_0.04563139695046795,0.0,0.053080237053142465_1.0_-1;
-6.0873083007011095,0.0,19.720846938385876_-7.942465085988654E-5,0.0,0.00997109214652916_1836.15_1;6.087308300701089,0.0,19.720846938387073_7.942465086006134E-5,0.0,0.009971092146529869_1836.15_1;-77.95382453683008,0.0,108.61389408640152_-0.04563086768041148,0.0,0.05307915515281624_1.0_-1;77.9538245368821,0.0,108.61389407722268_0.045630867680090344,0.0,0.05307915514695102_1.0_-1;
-6.087387762107551,0.0,19.73081803112098_-7.946140644166683E-5,0.0,0.009971092735103857_1836.15_1;6.0873877621075305,0.0,19.730818031122176_7.946140644184171E-5,0.0,0.009971092735104567_1836.15_1;-77.99945487569522,0.0,108.6669721608429_-0.04563033886513886,0.0,0.05307807444138595_1.0_-1;77.9994548757469,0.0,108.6669721516582_0.04563033886481756,0.0,0.05307807443552061_1.0_-1;
-6.087467260268602,0.0,19.740789124444007_-7.949816105142529E-5,0.0,0.009971093323028948_1836.15_1;6.087467260268582,0.0,19.740789124445207_7.949816105160027E-5,0.0,0.009971093323029657_1836.15_1;-78.04508468619964,0.0,108.72004915576564_-0.04562981050441743,0.0,0.05307699492273071_1.0_-1;78.045084686251,0.0,108.72004914657506_0.04562981050409596,0.0,0.053076994916865246_1.0_-1;
-6.087546795183291,0.0,19.750760218354312_-7.95349146887705E-5,0.0,0.00997109391030551_1836.15_1;6.087546795183271,0.0,19.750760218355513_7.953491468894556E-5,0.0,0.00997109391030622_1836.15_1;-78.09071396879733,0.0,108.7731250723605_-0.04562928259769434,0.0,0.05307591659486891_1.0_-1;78.09071396884838,0.0,108.77312506316407_0.0456292825973727,0.0,0.05307591658900333_1.0_-1;
-6.087626366850644,0.0,19.760731312851245_-7.957166735331108E-5,0.0,0.009971094496934622_1836.15_1;6.087626366850625,0.0,19.76073131285245_7.957166735348622E-5,0.0,0.009971094496935331_1836.15_1;-78.13634272394175,0.0,108.82619991181632_-0.04562875514441752,0.0,0.05307483945582338_1.0_-1;78.13634272399247,0.0,108.82619990261404_0.045628755144095715,0.0,0.053074839449957674_1.0_-1;
-6.087705975269689,0.0,19.770702407934163_-7.960841904465569E-5,0.0,0.009971095082917358_1836.15_1;6.087705975269669,0.0,19.770702407935367_7.960841904483093E-5,0.0,0.009971095082918068_1836.15_1;-78.18197095208579,0.0,108.87927367531994_-0.04562822814403573,0.0,0.05307376350362129_1.0_-1;78.18197095213618,0.0,108.87927366611179_0.045628228143713756,0.0,0.05307376349775546_1.0_-1;
-6.087785620439451,0.0,19.78067350360242_-7.964516976241308E-5,0.0,0.009971095668254791_1836.15_1;6.087785620439432,0.0,19.780673503603623_7.964516976258841E-5,0.0,0.0099710956682555_1836.15_1;-78.2275986536818,0.0,108.93234636405623_-0.045627701595998486,0.0,0.053072688736294206_1.0_-1;78.22759865373186,0.0,108.93234635484221_0.04562770159567635,0.0,0.05307268873042825_1.0_-1;
